compid,dhid,midx,midy,midz,topx,topy,topz,botx,boty,botz,length,from,to,geocod,bound,cut,mot,rock,rock01,ore,flagug
RL5M_ROCK,53,-48.006,-608.651,2536.938,-48.653,-608.662,2539.353,-47.359,-608.639,2534.523,5.000,35.000,40.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,53,-46.712,-608.628,2532.108,-47.359,-608.639,2534.523,-46.065,-608.617,2529.693,5.000,40.000,45.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,53,-45.418,-608.605,2527.279,-46.065,-608.617,2529.693,-44.771,-608.594,2524.864,5.000,45.000,50.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,53,-44.124,-608.583,2522.449,-44.771,-608.594,2524.864,-43.477,-608.572,2520.034,5.000,50.000,55.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,53,-42.830,-608.560,2517.619,-43.477,-608.572,2520.034,-42.183,-608.549,2515.204,5.000,55.000,60.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,53,-41.536,-608.538,2512.790,-42.183,-608.549,2515.204,-40.889,-608.526,2510.375,5.000,60.000,65.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,53,-40.242,-608.515,2507.960,-40.889,-608.526,2510.375,-39.595,-608.504,2505.545,5.000,65.000,70.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,53,-38.948,-608.493,2503.130,-39.595,-608.504,2505.545,-38.302,-608.481,2500.716,5.000,70.000,75.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,53,-37.655,-608.470,2498.301,-38.302,-608.481,2500.716,-37.008,-608.459,2495.886,5.000,75.000,80.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,53,-36.361,-608.447,2493.471,-37.008,-608.459,2495.886,-35.714,-608.436,2491.056,5.000,80.000,85.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-35.067,-608.425,2488.641,-35.714,-608.436,2491.056,-34.420,-608.413,2486.227,5.000,85.000,90.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-33.773,-608.402,2483.812,-34.420,-608.413,2486.227,-33.126,-608.391,2481.397,5.000,90.000,95.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-32.479,-608.380,2478.982,-33.126,-608.391,2481.397,-31.832,-608.368,2476.567,5.000,95.000,100.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-31.185,-608.357,2474.153,-31.832,-608.368,2476.567,-30.538,-608.346,2471.738,5.000,100.000,105.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-29.891,-608.334,2469.323,-30.538,-608.346,2471.738,-29.244,-608.323,2466.908,5.000,105.000,110.000,5,,0.150,0.010,5.000,100.000,5,-99
RL5M_ROCK,53,-28.597,-608.312,2464.493,-29.244,-608.323,2466.908,-27.950,-608.301,2462.079,5.000,110.000,115.000,5,,0.090,0.010,5.000,100.000,2,-99
RL5M_ROCK,53,-27.303,-608.289,2459.664,-27.950,-608.301,2462.079,-26.656,-608.278,2457.249,5.000,115.000,120.000,5,,0.090,0.000,5.000,100.000,2,-99
RL5M_ROCK,53,-26.009,-608.267,2454.834,-26.656,-608.278,2457.249,-25.363,-608.255,2452.419,5.000,120.000,125.000,5,,0.090,0.010,5.000,100.000,2,-99
RL5M_ROCK,54,56.042,-598.107,2559.862,55.270,-598.120,2562.240,56.815,-598.093,2557.485,5.000,0.000,5.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,54,57.587,-598.080,2555.107,56.815,-598.093,2557.485,58.360,-598.066,2552.729,5.000,5.000,10.000,6,,0.180,0.010,6.000,100.000,6,-99
RL5M_ROCK,54,59.132,-598.053,2550.352,58.360,-598.066,2552.729,59.905,-598.039,2547.974,5.000,10.000,15.000,6,,0.180,0.010,6.000,100.000,6,-99
RL5M_ROCK,54,60.677,-598.026,2545.597,59.905,-598.039,2547.974,61.449,-598.012,2543.219,5.000,15.000,20.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,54,62.222,-597.999,2540.841,61.449,-598.012,2543.219,62.994,-597.985,2538.464,5.000,20.000,25.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,54,63.767,-597.972,2536.086,62.994,-597.985,2538.464,64.539,-597.958,2533.708,5.000,25.000,30.000,6,,0.170,0.010,6.000,100.000,6,-99
RL5M_ROCK,54,65.312,-597.945,2531.331,64.539,-597.958,2533.708,66.084,-597.931,2528.953,5.000,30.000,35.000,6,,0.190,0.020,6.000,100.000,6,-99
RL5M_ROCK,54,66.856,-597.918,2526.575,66.084,-597.931,2528.953,67.629,-597.904,2524.198,5.000,35.000,40.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,68.401,-597.891,2521.820,67.629,-597.904,2524.198,69.174,-597.877,2519.442,5.000,40.000,45.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,54,69.946,-597.864,2517.065,69.174,-597.877,2519.442,70.718,-597.850,2514.687,5.000,45.000,50.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,71.491,-597.837,2512.310,70.718,-597.850,2514.687,72.263,-597.823,2509.932,5.000,50.000,55.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,73.036,-597.810,2507.554,72.263,-597.823,2509.932,73.808,-597.796,2505.177,5.000,55.000,60.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,74.581,-597.783,2502.799,73.808,-597.796,2505.177,75.353,-597.769,2500.421,5.000,60.000,65.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,76.125,-597.756,2498.044,75.353,-597.769,2500.421,76.898,-597.742,2495.666,5.000,65.000,70.000,5,,0.130,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,77.670,-597.729,2493.288,76.898,-597.742,2495.666,78.443,-597.716,2490.911,5.000,70.000,75.000,5,,0.130,0.000,5.000,100.000,5,-99
RL5M_ROCK,54,79.215,-597.702,2488.533,78.443,-597.716,2490.911,79.988,-597.689,2486.155,5.000,75.000,80.000,5,,0.130,0.000,5.000,100.000,5,-99
RL5M_ROCK,54,80.760,-597.675,2483.778,79.988,-597.689,2486.155,81.532,-597.662,2481.400,5.000,80.000,85.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,82.305,-597.648,2479.023,81.532,-597.662,2481.400,83.077,-597.635,2476.645,5.000,85.000,90.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,83.850,-597.621,2474.267,83.077,-597.635,2476.645,84.622,-597.608,2471.890,5.000,90.000,95.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,54,85.395,-597.594,2469.512,84.622,-597.608,2471.890,86.167,-597.581,2467.134,5.000,95.000,100.000,5,,0.150,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,86.939,-597.567,2464.757,86.167,-597.581,2467.134,87.712,-597.554,2462.379,5.000,100.000,105.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,54,88.484,-597.540,2460.001,87.712,-597.554,2462.379,89.257,-597.527,2457.624,5.000,105.000,110.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,90.029,-597.513,2455.246,89.257,-597.527,2457.624,90.802,-597.500,2452.869,5.000,110.000,115.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,91.574,-597.486,2450.491,90.802,-597.500,2452.869,92.346,-597.473,2448.113,5.000,115.000,120.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,93.119,-597.459,2445.736,92.346,-597.473,2448.113,93.891,-597.446,2443.358,5.000,120.000,125.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,54,94.664,-597.432,2440.980,93.891,-597.446,2443.358,95.436,-597.419,2438.603,5.000,125.000,130.000,5,,0.090,0.010,5.000,100.000,2,-99
RL5M_ROCK,54,96.209,-597.405,2436.225,95.436,-597.419,2438.603,96.981,-597.392,2433.847,5.000,130.000,135.000,5,,0.090,0.000,5.000,100.000,2,-99
RL5M_ROCK,54,97.753,-597.378,2431.470,96.981,-597.392,2433.847,98.526,-597.365,2429.092,5.000,135.000,140.000,5,,0.100,0.050,5.000,100.000,2,-99
RL5M_ROCK,54,99.298,-597.351,2426.714,98.526,-597.365,2429.092,100.071,-597.338,2424.337,5.000,140.000,145.000,5,,0.160,0.030,5.000,100.000,1,-99
RL5M_ROCK,54,100.843,-597.325,2421.959,100.071,-597.338,2424.337,101.615,-597.311,2419.582,5.000,145.000,150.000,5,,0.150,0.010,5.000,100.000,1,-99
RL5M_ROCK,54,102.388,-597.298,2417.204,101.615,-597.311,2419.582,103.160,-597.284,2414.826,5.000,150.000,155.000,5,,0.050,0.040,5.000,100.000,1,-99
RL5M_ROCK,54,103.933,-597.271,2412.449,103.160,-597.284,2414.826,104.705,-597.257,2410.071,5.000,155.000,160.000,5,,0.050,0.050,5.000,100.000,1,-99
RL5M_ROCK,54,104.741,-597.256,2409.962,104.705,-597.257,2410.071,104.776,-597.256,2409.853,0.229,160.000,160.229,4,,0.260,0.000,4.000,100.000,1,-99
RL5M_ROCK,54,105.548,-597.242,2407.476,104.776,-597.256,2409.853,106.321,-597.229,2405.098,5.000,160.229,165.229,4,3,0.261,0.000,4.000,100.000,1,3
RL5M_ROCK,54,107.093,-597.215,2402.720,106.321,-597.229,2405.098,107.866,-597.202,2400.343,5.000,165.229,170.229,4,3,0.290,0.000,4.000,100.000,1,3
RL5M_ROCK,54,108.638,-597.188,2397.965,107.866,-597.202,2400.343,109.410,-597.175,2395.587,5.000,170.229,175.229,4,3,0.280,0.000,4.000,100.000,1,3
RL5M_ROCK,54,110.148,-597.162,2393.319,109.410,-597.175,2395.587,110.885,-597.149,2391.050,4.771,175.229,180.000,4,3,0.290,0.010,4.000,100.000,1,3
RL5M_ROCK,55,-147.111,-500.820,2570.787,-147.800,-500.820,2573.190,-146.422,-500.820,2568.384,5.000,0.000,5.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-145.733,-500.820,2565.981,-146.422,-500.820,2568.384,-145.044,-500.820,2563.577,5.000,5.000,10.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-144.355,-500.820,2561.174,-145.044,-500.820,2563.577,-143.665,-500.820,2558.771,5.000,10.000,15.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-142.976,-500.820,2556.368,-143.665,-500.820,2558.771,-142.287,-500.820,2553.965,5.000,15.000,20.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,55,-141.598,-500.820,2551.562,-142.287,-500.820,2553.965,-140.909,-500.820,2549.158,5.000,20.000,25.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-140.220,-500.820,2546.755,-140.909,-500.820,2549.158,-139.531,-500.820,2544.352,5.000,25.000,30.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-138.842,-500.820,2541.949,-139.531,-500.820,2544.352,-138.153,-500.820,2539.546,5.000,30.000,35.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-137.464,-500.820,2537.143,-138.153,-500.820,2539.546,-136.775,-500.820,2534.740,5.000,35.000,40.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-136.085,-500.820,2532.336,-136.775,-500.820,2534.740,-135.396,-500.820,2529.933,5.000,40.000,45.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-134.707,-500.820,2527.530,-135.396,-500.820,2529.933,-134.018,-500.820,2525.127,5.000,45.000,50.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,55,-133.329,-500.820,2522.724,-134.018,-500.820,2525.127,-132.640,-500.820,2520.321,5.000,50.000,55.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,55,-131.951,-500.820,2517.917,-132.640,-500.820,2520.321,-131.262,-500.820,2515.514,5.000,55.000,60.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-130.573,-500.820,2513.111,-131.262,-500.820,2515.514,-129.884,-500.820,2510.708,5.000,60.000,65.000,5,,0.140,0.000,5.000,100.000,5,-99
RL5M_ROCK,55,-129.194,-500.820,2508.305,-129.884,-500.820,2510.708,-128.505,-500.820,2505.902,5.000,65.000,70.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-127.816,-500.820,2503.499,-128.505,-500.820,2505.902,-127.127,-500.820,2501.095,5.000,70.000,75.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-126.438,-500.820,2498.692,-127.127,-500.820,2501.095,-125.749,-500.820,2496.289,5.000,75.000,80.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-125.060,-500.820,2493.886,-125.749,-500.820,2496.289,-124.371,-500.820,2491.483,5.000,80.000,85.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-123.682,-500.820,2489.080,-124.371,-500.820,2491.483,-122.993,-500.820,2486.676,5.000,85.000,90.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-122.304,-500.820,2484.273,-122.993,-500.820,2486.676,-121.614,-500.820,2481.870,5.000,90.000,95.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-120.925,-500.820,2479.467,-121.614,-500.820,2481.870,-120.236,-500.820,2477.064,5.000,95.000,100.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-119.547,-500.820,2474.661,-120.236,-500.820,2477.064,-118.858,-500.820,2472.258,5.000,100.000,105.000,5,,0.150,0.040,5.000,100.000,5,-99
RL5M_ROCK,55,-118.169,-500.820,2469.854,-118.858,-500.820,2472.258,-117.480,-500.820,2467.451,5.000,105.000,110.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-116.791,-500.820,2465.048,-117.480,-500.820,2467.451,-116.102,-500.820,2462.645,5.000,110.000,115.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-115.413,-500.820,2460.242,-116.102,-500.820,2462.645,-114.724,-500.820,2457.839,5.000,115.000,120.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-114.034,-500.820,2455.435,-114.724,-500.820,2457.839,-113.345,-500.820,2453.032,5.000,120.000,125.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-112.656,-500.820,2450.629,-113.345,-500.820,2453.032,-111.967,-500.820,2448.226,5.000,125.000,130.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,55,-111.278,-500.820,2445.823,-111.967,-500.820,2448.226,-110.589,-500.820,2443.420,5.000,130.000,135.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-109.900,-500.820,2441.017,-110.589,-500.820,2443.420,-109.211,-500.820,2438.613,5.000,135.000,140.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,55,-108.522,-500.820,2436.210,-109.211,-500.820,2438.613,-107.833,-500.820,2433.807,5.000,140.000,145.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,55,-107.143,-500.820,2431.404,-107.833,-500.820,2433.807,-106.454,-500.820,2429.001,5.000,145.000,150.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,55,-105.765,-500.820,2426.598,-106.454,-500.820,2429.001,-105.076,-500.820,2424.194,5.000,150.000,155.000,5,,0.150,0.040,5.000,100.000,5,-99
RL5M_ROCK,56,-57.781,-506.968,2561.787,-58.470,-506.980,2564.190,-57.092,-506.956,2559.384,5.000,0.000,5.000,6,,0.200,0.070,6.000,100.000,6,-99
RL5M_ROCK,56,-56.403,-506.944,2556.981,-57.092,-506.956,2559.384,-55.714,-506.932,2554.577,5.000,5.000,10.000,6,,0.210,0.060,6.000,100.000,6,-99
RL5M_ROCK,56,-55.025,-506.920,2552.174,-55.714,-506.932,2554.577,-54.336,-506.908,2549.771,5.000,10.000,15.000,6,,0.190,0.030,6.000,100.000,6,-99
RL5M_ROCK,56,-53.647,-506.896,2547.368,-54.336,-506.908,2549.771,-52.958,-506.884,2544.965,5.000,15.000,20.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,56,-52.269,-506.872,2542.562,-52.958,-506.884,2544.965,-51.580,-506.860,2540.158,5.000,20.000,25.000,6,,0.200,0.060,6.000,100.000,6,-99
RL5M_ROCK,56,-50.891,-506.848,2537.755,-51.580,-506.860,2540.158,-50.202,-506.836,2535.352,5.000,25.000,30.000,6,,0.190,0.030,6.000,100.000,6,-99
RL5M_ROCK,56,-49.513,-506.824,2532.949,-50.202,-506.836,2535.352,-48.824,-506.812,2530.546,5.000,30.000,35.000,6,,0.180,0.020,6.000,100.000,6,-99
RL5M_ROCK,56,-48.135,-506.800,2528.143,-48.824,-506.812,2530.546,-47.446,-506.788,2525.740,5.000,35.000,40.000,5,,0.150,0.020,5.000,100.000,5,-99
RL5M_ROCK,56,-46.757,-506.776,2523.336,-47.446,-506.788,2525.740,-46.068,-506.764,2520.933,5.000,40.000,45.000,5,,0.150,0.030,5.000,100.000,5,-99
RL5M_ROCK,56,-45.379,-506.751,2518.530,-46.068,-506.764,2520.933,-44.690,-506.739,2516.127,5.000,45.000,50.000,5,,0.170,0.070,5.000,100.000,5,-99
RL5M_ROCK,56,-44.001,-506.727,2513.724,-44.690,-506.739,2516.127,-43.312,-506.715,2511.321,5.000,50.000,55.000,5,,0.160,0.040,5.000,100.000,5,-99
RL5M_ROCK,56,-42.623,-506.703,2508.917,-43.312,-506.715,2511.321,-41.934,-506.691,2506.514,5.000,55.000,60.000,5,,0.160,0.050,5.000,100.000,5,-99
RL5M_ROCK,56,-41.245,-506.679,2504.111,-41.934,-506.691,2506.514,-40.556,-506.667,2501.708,5.000,60.000,65.000,5,,0.160,0.050,5.000,100.000,5,-99
RL5M_ROCK,56,-39.867,-506.655,2499.305,-40.556,-506.667,2501.708,-39.178,-506.643,2496.902,5.000,65.000,70.000,5,,0.160,0.060,5.000,100.000,5,-99
RL5M_ROCK,56,-38.489,-506.631,2494.499,-39.178,-506.643,2496.902,-37.800,-506.619,2492.095,5.000,70.000,75.000,5,,0.160,0.090,5.000,100.000,5,-99
RL5M_ROCK,56,-37.111,-506.607,2489.692,-37.800,-506.619,2492.095,-36.422,-506.595,2487.289,5.000,75.000,80.000,5,,0.160,0.080,5.000,100.000,5,-99
RL5M_ROCK,56,-35.733,-506.583,2484.886,-36.422,-506.595,2487.289,-35.044,-506.571,2482.483,5.000,80.000,85.000,5,,0.160,0.070,5.000,100.000,5,-99
RL5M_ROCK,56,-34.355,-506.559,2480.080,-35.044,-506.571,2482.483,-33.666,-506.547,2477.676,5.000,85.000,90.000,5,,0.160,0.050,5.000,100.000,5,-99
RL5M_ROCK,56,-32.977,-506.535,2475.273,-33.666,-506.547,2477.676,-32.288,-506.523,2472.870,5.000,90.000,95.000,5,,0.160,0.080,5.000,100.000,5,-99
RL5M_ROCK,56,-31.599,-506.511,2470.467,-32.288,-506.523,2472.870,-30.910,-506.499,2468.064,5.000,95.000,100.000,5,,0.160,0.090,5.000,100.000,5,-99
RL5M_ROCK,56,-30.221,-506.487,2465.661,-30.910,-506.499,2468.064,-29.532,-506.475,2463.258,5.000,100.000,105.000,5,,0.160,0.090,5.000,100.000,5,-99
RL5M_ROCK,56,-28.843,-506.463,2460.854,-29.532,-506.475,2463.258,-28.155,-506.451,2458.451,5.000,105.000,110.000,5,,0.160,0.080,5.000,100.000,5,-99
RL5M_ROCK,56,-27.466,-506.439,2456.048,-28.155,-506.451,2458.451,-26.777,-506.427,2453.645,5.000,110.000,115.000,5,,0.150,0.050,5.000,100.000,5,-99
RL5M_ROCK,56,-26.088,-506.415,2451.242,-26.777,-506.427,2453.645,-25.399,-506.403,2448.839,5.000,115.000,120.000,5,,0.140,0.030,5.000,100.000,5,-99
RL5M_ROCK,56,-24.710,-506.391,2446.435,-25.399,-506.403,2448.839,-24.021,-506.379,2444.032,5.000,120.000,125.000,5,,0.150,0.070,5.000,100.000,5,-99
RL5M_ROCK,56,-23.332,-506.367,2441.629,-24.021,-506.379,2444.032,-22.643,-506.355,2439.226,5.000,125.000,130.000,5,,0.150,0.090,5.000,100.000,5,-99
RL5M_ROCK,57,42.963,-508.720,2560.442,42.190,-508.720,2562.820,43.735,-508.720,2558.065,5.000,0.000,5.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,57,44.508,-508.720,2555.687,43.735,-508.720,2558.065,45.280,-508.720,2553.309,5.000,5.000,10.000,6,,0.240,0.060,6.000,100.000,6,-99
RL5M_ROCK,57,46.053,-508.720,2550.932,45.280,-508.720,2553.309,46.825,-508.720,2548.554,5.000,10.000,15.000,6,,0.230,0.070,6.000,100.000,6,-99
RL5M_ROCK,57,47.598,-508.720,2546.177,46.825,-508.720,2548.554,48.370,-508.720,2543.799,5.000,15.000,20.000,6,,0.220,0.070,6.000,100.000,6,-99
RL5M_ROCK,57,49.143,-508.720,2541.421,48.370,-508.720,2543.799,49.915,-508.720,2539.044,5.000,20.000,25.000,6,,0.210,0.060,6.000,100.000,6,-99
RL5M_ROCK,57,50.688,-508.720,2536.666,49.915,-508.720,2539.044,51.461,-508.720,2534.288,5.000,25.000,30.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,57,52.233,-508.720,2531.911,51.461,-508.720,2534.288,53.006,-508.720,2529.533,5.000,30.000,35.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,57,53.778,-508.720,2527.155,53.006,-508.720,2529.533,54.551,-508.720,2524.778,5.000,35.000,40.000,6,,0.210,0.040,6.000,100.000,6,-99
RL5M_ROCK,57,55.309,-508.720,2522.444,54.551,-508.720,2524.778,56.067,-508.720,2520.110,4.908,40.000,44.908,6,,0.220,0.050,6.000,100.000,6,-99
RL5M_ROCK,57,56.082,-508.720,2520.066,56.067,-508.720,2520.110,56.096,-508.720,2520.022,0.092,44.908,45.000,6,3,0.220,0.050,6.000,100.000,-99,3
RL5M_ROCK,57,56.868,-508.720,2517.645,56.096,-508.720,2520.022,57.641,-508.720,2515.267,5.000,45.000,50.000,4,3,0.200,0.050,4.000,100.000,5,3
RL5M_ROCK,57,58.413,-508.720,2512.890,57.641,-508.720,2515.267,59.186,-508.720,2510.512,5.000,50.000,55.000,4,3,0.210,0.050,4.000,100.000,5,3
RL5M_ROCK,57,59.958,-508.720,2508.134,59.186,-508.720,2510.512,60.731,-508.720,2505.757,5.000,55.000,60.000,4,3,0.200,0.020,4.000,100.000,5,3
RL5M_ROCK,57,61.504,-508.720,2503.379,60.731,-508.720,2505.757,62.276,-508.720,2501.001,5.000,60.000,65.000,4,3,0.200,0.020,4.000,100.000,5,3
RL5M_ROCK,57,63.049,-508.720,2498.624,62.276,-508.720,2501.001,63.821,-508.720,2496.246,5.000,65.000,70.000,4,3,0.190,0.030,4.000,100.000,5,3
RL5M_ROCK,57,64.594,-508.720,2493.868,63.821,-508.720,2496.246,65.366,-508.720,2491.491,5.000,70.000,75.000,4,3,0.200,0.030,4.000,100.000,5,3
RL5M_ROCK,57,66.139,-508.720,2489.113,65.366,-508.720,2491.491,66.911,-508.720,2486.735,5.000,75.000,80.000,4,3,0.190,0.030,4.000,100.000,5,3
RL5M_ROCK,57,67.684,-508.720,2484.358,66.911,-508.720,2486.735,68.456,-508.720,2481.980,5.000,80.000,85.000,4,3,0.270,0.010,4.000,100.000,2,3
RL5M_ROCK,57,69.229,-508.720,2479.603,68.456,-508.720,2481.980,70.002,-508.720,2477.225,5.000,85.000,90.000,4,3,0.280,0.010,4.000,100.000,2,3
RL5M_ROCK,57,70.774,-508.720,2474.847,70.002,-508.720,2477.225,71.547,-508.720,2472.470,5.000,90.000,95.000,4,3,0.270,0.010,4.000,100.000,2,3
RL5M_ROCK,57,72.319,-508.720,2470.092,71.547,-508.720,2472.470,73.092,-508.720,2467.714,5.000,95.000,100.000,4,3,0.290,0.010,4.000,100.000,2,3
RL5M_ROCK,57,73.864,-508.720,2465.337,73.092,-508.720,2467.714,74.637,-508.720,2462.959,5.000,100.000,105.000,4,3,0.290,0.010,4.000,100.000,2,3
RL5M_ROCK,57,75.409,-508.720,2460.581,74.637,-508.720,2462.959,76.182,-508.720,2458.204,5.000,105.000,110.000,4,3,0.290,0.010,4.000,100.000,2,3
RL5M_ROCK,57,76.954,-508.720,2455.826,76.182,-508.720,2458.204,77.727,-508.720,2453.449,5.000,110.000,115.000,4,3,0.260,0.000,4.000,100.000,2,3
RL5M_ROCK,58,155.154,-498.341,2570.734,154.550,-498.320,2573.160,155.759,-498.362,2568.309,5.000,0.000,5.000,6,,0.000,0.000,6.000,100.000,-99,-99
RL5M_ROCK,58,156.363,-498.383,2565.883,155.759,-498.362,2568.309,156.968,-498.404,2563.457,5.000,5.000,10.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,157.572,-498.426,2561.031,156.968,-498.404,2563.457,158.177,-498.447,2558.606,5.000,10.000,15.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,158.781,-498.468,2556.180,158.177,-498.447,2558.606,159.385,-498.489,2553.754,5.000,15.000,20.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,159.990,-498.510,2551.328,159.385,-498.489,2553.754,160.594,-498.531,2548.903,5.000,20.000,25.000,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,161.199,-498.552,2546.477,160.594,-498.531,2548.903,161.803,-498.573,2544.051,5.000,25.000,30.000,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,162.408,-498.594,2541.625,161.803,-498.573,2544.051,163.012,-498.616,2539.200,5.000,30.000,35.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,163.617,-498.637,2536.774,163.012,-498.616,2539.200,164.221,-498.658,2534.348,5.000,35.000,40.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,164.825,-498.679,2531.922,164.221,-498.658,2534.348,165.430,-498.700,2529.497,5.000,40.000,45.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,58,166.034,-498.721,2527.071,165.430,-498.700,2529.497,166.639,-498.742,2524.645,5.000,45.000,50.000,5,,0.130,0.020,5.000,100.000,5,-99
RL5M_ROCK,58,167.243,-498.763,2522.219,166.639,-498.742,2524.645,167.848,-498.784,2519.794,5.000,50.000,55.000,5,,0.140,0.020,5.000,100.000,5,-99
RL5M_ROCK,58,168.452,-498.805,2517.368,167.848,-498.784,2519.794,169.056,-498.827,2514.942,5.000,55.000,60.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,58,169.661,-498.848,2512.517,169.056,-498.827,2514.942,170.265,-498.869,2510.091,5.000,60.000,65.000,5,,0.140,0.010,5.000,100.000,5,-99
RL5M_ROCK,58,170.870,-498.890,2507.665,170.265,-498.869,2510.091,171.474,-498.911,2505.239,5.000,65.000,70.000,5,,0.140,0.000,5.000,100.000,5,-99
RL5M_ROCK,58,172.079,-498.932,2502.814,171.474,-498.911,2505.239,172.683,-498.953,2500.388,5.000,70.000,75.000,5,,0.140,0.000,5.000,100.000,5,-99
RL5M_ROCK,58,173.288,-498.974,2497.962,172.683,-498.953,2500.388,173.892,-498.995,2495.536,5.000,75.000,80.000,5,,0.130,0.000,5.000,100.000,5,-99
